date,total_sales
2023-04-19,1259.28
2023-04-20,1258.45
2023-04-21,1147.45
2023-04-22,1153.71
2023-04-23,1043.13
2023-04-24,1516.33
2023-04-25,1067.68
2023-04-26,1150.68
2023-04-27,1147.21
2023-04-28,1389.55
2023-04-29,1211.4
2023-04-30,1443.13
2023-05-01,1155.27
2023-05-02,1298.45
2023-05-03,1131.61
2023-05-04,1578.98
2023-05-05,1079.35
2023-05-06,1304.25
2023-05-07,1353.11
2023-05-08,1320.38
2023-05-09,1230.78
2023-05-10,1239.34
2023-05-11,1265.63
2023-05-12,1237.24
2023-05-13,1404.1
2023-05-14,1591.32
2023-05-15,1176.32
2023-05-16,1054.68
2023-05-17,1247.1
2023-05-18,1647.49
2023-05-19,1140.16
2023-05-20,1506.75
2023-05-21,1512.7
2023-05-22,1178.16
2023-05-23,1346.7
2023-05-24,1505.75
2023-05-25,1204.75
2023-05-26,1231.21
2023-05-27,1174.61
2023-05-28,1109.76
2023-05-29,1164.68
2023-05-30,1078.57
2023-05-31,1267.36
2023-06-01,1146.83
2023-06-02,1297.46
2023-06-03,1029.07
2023-06-04,1312.14
2023-06-05,1387.58
2023-06-06,963.53
2023-06-07,1318.73
2023-06-08,1446.79
2023-06-09,1081.21
2023-06-10,1513.54
2023-06-11,1325.51
2023-06-12,1156.89
2023-06-13,1254.26
2023-06-14,1346.35
2023-06-15,1273.97
2023-06-16,1343.34
2023-06-17,1124.38
2023-06-18,1287.82
2023-06-19,1050.3
2023-06-20,1245.6
2023-06-21,1126.61
2023-06-22,1151.78
2023-06-23,1447.43
2023-06-24,1425.61
2023-06-25,1353.17
2023-06-26,1097.83
2023-06-27,1214.09
2023-06-28,1443.38
2023-06-29,1282.53
2023-06-30,1609.02
2023-07-01,1319.96
2023-07-02,1289.6
2023-07-03,1214.25
2023-07-04,1280.46
2023-07-05,1237.37
2023-07-06,1366.26
2023-07-07,1403.34
2023-07-08,1141.73
2023-07-09,1059.72
2023-07-10,983.74
2023-07-11,1335.14
2023-07-12,1093.19
2023-07-13,935.51
2023-07-14,1316.47
2023-07-15,1631.87
2023-07-16,1256.73
2023-07-17,1383.13
2023-07-18,1269.34
2023-07-19,1241.94
2023-07-20,1394.33
2023-07-21,1212.61
2023-07-22,1295.94
2023-07-23,1303.76
2023-07-24,1154.95
2023-07-25,1403.63
2023-07-26,1228.23
2023-07-27,1140.75
2023-07-28,1334.23
2023-07-29,1118.61
2023-07-30,1257.22
2023-07-31,1251.24
2023-08-01,1415.1
2023-08-02,1323.02
2023-08-03,1247.65
2023-08-04,1373.65
2023-08-05,1459.09
2023-08-06,1333.8
2023-08-07,1251.24
2023-08-08,1052.47
2023-08-09,1089.02
2023-08-10,1202.54
2023-08-11,1156.43
2023-08-12,1219.34
2023-08-13,1255.4
2023-08-14,1325.87
2023-08-15,1235.34
2023-08-16,1318.39
2023-08-17,1254.57
2023-08-18,948.06
2023-08-19,1102.96
2023-08-20,1221.71
2023-08-21,1061.33
2023-08-22,1332.23
2023-08-23,1471.3
2023-08-24,1423.94
2023-08-25,1208.54
2023-08-26,1463.6
2023-08-27,1261.71
2023-08-28,1188.26
2023-08-29,1146.22
2023-08-30,1192.25
2023-08-31,1178.79
2023-09-01,1261.97
2023-09-02,1259.87
2023-09-03,1235.61
2023-09-04,1300.06
2023-09-05,1412.48
2023-09-06,1375.66
2023-09-07,1009.84
2023-09-08,848.83
2023-09-09,1371.4
2023-09-10,1025.54
2023-09-11,1196.18
2023-09-12,1053.69
2023-09-13,958.22
2023-09-14,1309.04
2023-09-15,1340.99
2023-09-16,1139.92
2023-09-17,837.03
2023-09-18,1143.02
2023-09-19,1283.0
2023-09-20,1001.66
2023-09-21,1250.25
2023-09-22,1219.7
2023-09-23,1308.14
2023-09-24,1238.42
2023-09-25,1073.76
2023-09-26,1398.43
2023-09-27,1194.39
2023-09-28,1213.28
2023-09-29,1076.6
2023-09-30,1149.3
2023-10-01,1082.27
2023-10-02,1188.24
2023-10-03,1470.12
2023-10-04,1006.76
2023-10-05,969.69
2023-10-06,1431.57
2023-10-07,1178.66
2023-10-08,1108.85
2023-10-09,1364.35
2023-10-10,1116.67
2023-10-11,1480.56
2023-10-12,1307.48
2023-10-13,1131.73
2023-10-14,1527.64
2023-10-15,1112.31
2023-10-16,1313.59
2023-10-17,1246.28
2023-10-18,1395.75
2023-10-19,1433.82
2023-10-20,1203.49
2023-10-21,1084.76
2023-10-22,1265.85
2023-10-23,1094.28
2023-10-24,1497.02
2023-10-25,1214.56
2023-10-26,1138.34
2023-10-27,1219.9
2023-10-28,989.18
2023-10-29,1044.56
2023-10-30,1369.41
2023-10-31,1089.85
2023-11-01,1030.39
2023-11-02,1266.95
2023-11-03,1363.33
2023-11-04,1292.34
2023-11-05,1332.92
2023-11-06,1069.01
2023-11-07,968.26
2023-11-08,1405.74
2023-11-09,1131.14
2023-11-10,1140.91
2023-11-11,1376.75
2023-11-12,1259.94
2023-11-13,1243.87
2023-11-14,1499.22
2023-11-15,1076.91
2023-11-16,1311.59
2023-11-17,1179.93
2023-11-18,1210.63
2023-11-19,1398.57
2023-11-20,1244.43
2023-11-21,1247.95
2023-11-22,1327.02
2023-11-23,1110.35
2023-11-24,1038.15
2023-11-25,1006.24
2023-11-26,866.94
2023-11-27,1469.25
2023-11-28,994.27
2023-11-29,1125.48
2023-11-30,1116.06
2023-12-01,1202.61
2023-12-02,1277.77
2023-12-03,1283.39
2023-12-04,1065.76
2023-12-05,1127.06
2023-12-06,1193.41
2023-12-07,1112.61
2023-12-08,1389.91
2023-12-09,1221.34
2023-12-10,1256.81
2023-12-11,1244.9
2023-12-12,1320.36
2023-12-13,1170.37
2023-12-14,947.57
2023-12-15,1200.92
2023-12-16,1042.13
2023-12-17,1059.41
2023-12-18,1225.52
2023-12-19,1322.17
2023-12-20,1138.47
2023-12-21,1180.46
2023-12-22,1388.32
2023-12-23,1167.95
2023-12-24,1520.94
2023-12-25,1214.36
2023-12-26,864.27
2023-12-27,1240.22
2023-12-28,1183.23
2023-12-29,1318.36
2023-12-30,1224.71
2023-12-31,1101.8
2024-01-01,937.75
2024-01-02,1088.88
2024-01-03,991.48
2024-01-04,1030.8
2024-01-05,1204.99
2024-01-06,1366.01
2024-01-07,1173.55
2024-01-08,933.79
2024-01-09,1178.68
2024-01-10,1290.3
2024-01-11,1018.15
2024-01-12,1088.33
2024-01-13,1109.44
2024-01-14,988.32
2024-01-15,1202.1
2024-01-16,1085.53
2024-01-17,1165.41
2024-01-18,968.16
2024-01-19,1034.47
2024-01-20,1207.25
2024-01-21,1041.77
2024-01-22,1355.54
2024-01-23,1035.35
2024-01-24,1127.8
2024-01-25,1232.78
2024-01-26,878.94
2024-01-27,826.37
2024-01-28,860.44
2024-01-29,1277.47
2024-01-30,1004.1
2024-01-31,1469.4
2024-02-01,999.83
2024-02-02,1110.95
2024-02-03,1313.37
2024-02-04,1381.77
2024-02-05,1388.87
2024-02-06,1259.69
2024-02-07,1230.84
2024-02-08,1164.9
2024-02-09,1191.57
2024-02-10,990.93
2024-02-11,949.68
2024-02-12,1070.69
2024-02-13,1044.46
2024-02-14,1000.8
2024-02-15,1172.04
2024-02-16,1209.67
2024-02-17,1078.43
2024-02-18,1285.59
2024-02-19,891.51
2024-02-20,1032.51
2024-02-21,952.83
2024-02-22,779.17
2024-02-23,1045.55
2024-02-24,1038.48
2024-02-25,1282.56
2024-02-26,1148.97
2024-02-27,899.52
2024-02-28,1330.06
2024-02-29,1233.91
2024-03-01,1136.87
2024-03-02,1014.39
2024-03-03,903.25
2024-03-04,990.14
2024-03-05,1208.09
2024-03-06,1326.28
2024-03-07,1273.89
2024-03-08,967.89
2024-03-09,872.08
2024-03-10,1059.98
2024-03-11,772.39
2024-03-12,1084.95
2024-03-13,1013.16
2024-03-14,964.21
2024-03-15,793.74
2024-03-16,1108.81
2024-03-17,950.69
2024-03-18,853.93
2024-03-19,597.41
2024-03-20,1022.96
2024-03-21,1291.75
2024-03-22,1273.94
2024-03-23,955.03
2024-03-24,932.1
2024-03-25,1091.59
2024-03-26,870.36
2024-03-27,1064.23
2024-03-28,1132.73
2024-03-29,1200.71
2024-03-30,1000.5
2024-03-31,983.82
2024-04-01,881.54
2024-04-02,888.06
2024-04-03,976.99
2024-04-04,1064.93
2024-04-05,1145.73
2024-04-06,887.09
2024-04-07,1230.35
2024-04-08,964.65
2024-04-09,1001.0
2024-04-10,891.0
2024-04-11,638.33
2024-04-12,1133.47
2024-04-13,1110.28
2024-04-14,956.45
2024-04-15,1007.6
2024-04-16,1073.84
2024-04-17,760.97
2024-04-18,914.9
2024-04-19,1112.31
2024-04-20,803.95
2024-04-21,1035.04
2024-04-22,786.44
2024-04-23,1058.82
2024-04-24,982.44
2024-04-25,744.45
2024-04-26,1160.36
2024-04-27,874.4
2024-04-28,862.0
2024-04-29,1012.57
2024-04-30,1153.73
2024-05-01,828.02
2024-05-02,988.6
2024-05-03,1042.63
2024-05-04,1081.24
2024-05-05,1002.72
2024-05-06,920.17
2024-05-07,850.06
2024-05-08,986.11
2024-05-09,811.35
2024-05-10,532.96
2024-05-11,1035.65
2024-05-12,1104.75
2024-05-13,613.73
2024-05-14,815.72
2024-05-15,1059.06
2024-05-16,1273.83
2024-05-17,967.35
2024-05-18,854.06
2024-05-19,934.85
2024-05-20,1167.56
2024-05-21,863.47
2024-05-22,839.53
2024-05-23,886.05
2024-05-24,814.52
2024-05-25,974.98
2024-05-26,1199.34
2024-05-27,1003.17
2024-05-28,915.93
2024-05-29,909.1
2024-05-30,717.47
2024-05-31,1083.51
2024-06-01,938.46
2024-06-02,922.17
2024-06-03,1427.31
2024-06-04,992.27
2024-06-05,833.8
2024-06-06,881.74
2024-06-07,1117.09
2024-06-08,960.94
2024-06-09,727.35
2024-06-10,1080.12
2024-06-11,841.16
2024-06-12,1221.53
2024-06-13,1101.7
2024-06-14,871.76
2024-06-15,1130.18
2024-06-16,947.38
2024-06-17,1064.3
2024-06-18,1008.28
2024-06-19,807.81
2024-06-20,837.43
2024-06-21,1087.67
2024-06-22,882.17
2024-06-23,871.05
2024-06-24,787.55
2024-06-25,993.59
2024-06-26,1238.67
2024-06-27,768.4
2024-06-28,931.41
2024-06-29,1138.86
2024-06-30,914.34
2024-07-01,993.41
2024-07-02,765.46
2024-07-03,988.35
2024-07-04,895.31
2024-07-05,1070.53
2024-07-06,1100.08
2024-07-07,1309.71
2024-07-08,1007.53
2024-07-09,968.77
2024-07-10,948.38
2024-07-11,865.57
2024-07-12,968.66
2024-07-13,872.92
2024-07-14,941.84
2024-07-15,1113.57
2024-07-16,764.31
2024-07-17,1085.64
2024-07-18,1111.6
2024-07-19,895.7
2024-07-20,594.52
2024-07-21,821.02
2024-07-22,1106.14
2024-07-23,907.57
2024-07-24,760.52
2024-07-25,834.12
2024-07-26,1035.36
2024-07-27,990.71
2024-07-28,872.31
2024-07-29,852.57
2024-07-30,848.29
2024-07-31,768.15
2024-08-01,1148.29
2024-08-02,857.11
2024-08-03,1087.52
2024-08-04,1132.63
2024-08-05,1053.68
2024-08-06,838.7
2024-08-07,963.51
2024-08-08,898.84
2024-08-09,766.44
2024-08-10,950.19
2024-08-11,724.22
2024-08-12,1078.78
2024-08-13,830.49
2024-08-14,929.92
2024-08-15,941.81
2024-08-16,860.05
2024-08-17,986.48
2024-08-18,826.83
2024-08-19,1028.36
2024-08-20,695.38
2024-08-21,915.85
2024-08-22,1187.35
2024-08-23,746.09
2024-08-24,794.11
2024-08-25,972.51
2024-08-26,922.01
2024-08-27,947.33
2024-08-28,967.78
2024-08-29,989.28
2024-08-30,1060.21
2024-08-31,954.92
2024-09-01,856.95
2024-09-02,993.73
2024-09-03,1177.54
2024-09-04,872.38
2024-09-05,745.82
2024-09-06,1057.8
2024-09-07,873.42
2024-09-08,565.33
2024-09-09,1018.1
2024-09-10,810.46
2024-09-11,876.95
2024-09-12,940.11
2024-09-13,918.67
2024-09-14,996.31
2024-09-15,824.38
2024-09-16,966.48
2024-09-17,850.4
2024-09-18,999.98
2024-09-19,981.3
2024-09-20,748.52
2024-09-21,1051.58
2024-09-22,808.15
2024-09-23,1009.62
2024-09-24,943.38
2024-09-25,1163.9
2024-09-26,854.54
2024-09-27,835.56
2024-09-28,884.95
2024-09-29,842.3
2024-09-30,1007.69
2024-10-01,645.18
2024-10-02,729.51
2024-10-03,727.34
2024-10-04,1030.01
2024-10-05,1144.01
2024-10-06,871.72
2024-10-07,862.04
2024-10-08,897.86
2024-10-09,1061.62
2024-10-10,748.24
2024-10-11,923.11
2024-10-12,1033.65
2024-10-13,962.55
2024-10-14,915.86
2024-10-15,1037.62
2024-10-16,482.02
2024-10-17,989.25
2024-10-18,789.52
2024-10-19,613.1
2024-10-20,964.46
2024-10-21,1093.91
2024-10-22,867.34
2024-10-23,1030.99
2024-10-24,1130.01
2024-10-25,1085.53
2024-10-26,1134.41
2024-10-27,999.87
2024-10-28,900.01
2024-10-29,648.55
2024-10-30,852.09
2024-10-31,762.68
2024-11-01,1214.98
2024-11-02,863.14
2024-11-03,908.19
2024-11-04,972.63
2024-11-05,896.65
2024-11-06,1144.58
2024-11-07,797.15
2024-11-08,919.97
2024-11-09,779.64
2024-11-10,693.25
2024-11-11,799.74
2024-11-12,886.21
2024-11-13,827.64
2024-11-14,788.45
2024-11-15,681.65
2024-11-16,880.42
2024-11-17,667.47
2024-11-18,1007.5
2024-11-19,906.17
2024-11-20,675.49
2024-11-21,848.07
2024-11-22,781.97
2024-11-23,943.01
2024-11-24,1096.56
2024-11-25,614.57
2024-11-26,913.47
2024-11-27,872.57
2024-11-28,997.68
2024-11-29,929.34
2024-11-30,784.97
2024-12-01,850.31
2024-12-02,779.18
2024-12-03,1060.4
2024-12-04,902.63
2024-12-05,1185.05
2024-12-06,891.21
2024-12-07,794.5
2024-12-08,674.16
2024-12-09,631.22
2024-12-10,664.54
2024-12-11,942.71
2024-12-12,979.44
2024-12-13,666.45
2024-12-14,1038.38
2024-12-15,832.18
2024-12-16,927.17
2024-12-17,1147.51
2024-12-18,1040.74
2024-12-19,866.47
2024-12-20,773.62
2024-12-21,585.08
2024-12-22,800.54
2024-12-23,877.31
2024-12-24,761.48
2024-12-25,890.45
2024-12-26,922.26
2024-12-27,877.6
2024-12-28,814.43
2024-12-29,937.84
2024-12-30,979.45
2024-12-31,750.23
2025-01-01,1126.06
2025-01-02,900.27
2025-01-03,918.53
2025-01-04,1022.59
2025-01-05,952.0
2025-01-06,1060.66
2025-01-07,961.43
2025-01-08,827.18
2025-01-09,973.95
2025-01-10,748.86
2025-01-11,937.41
2025-01-12,916.85
2025-01-13,891.33
2025-01-14,903.99
2025-01-15,641.72
2025-01-16,842.42
2025-01-17,939.4
2025-01-18,950.2
2025-01-19,772.82
2025-01-20,1117.59
2025-01-21,798.58
2025-01-22,1074.69
2025-01-23,994.14
2025-01-24,833.91
2025-01-25,1197.93
2025-01-26,753.39
2025-01-27,1071.11
2025-01-28,1084.14
2025-01-29,834.28
2025-01-30,1144.57
2025-01-31,899.02
2025-02-01,980.67
2025-02-02,977.25
2025-02-03,918.91
2025-02-04,1061.53
2025-02-05,1059.8
2025-02-06,679.36
2025-02-07,1138.16
2025-02-08,694.02
2025-02-09,1099.16
2025-02-10,1114.17
2025-02-11,782.42
2025-02-12,885.35
2025-02-13,782.02
2025-02-14,916.55
2025-02-15,903.51
2025-02-16,1067.59
2025-02-17,1148.11
2025-02-18,1161.86
2025-02-19,869.12
2025-02-20,923.01
2025-02-21,702.83
2025-02-22,835.43
2025-02-23,1102.0
2025-02-24,1200.58
2025-02-25,774.07
2025-02-26,871.33
2025-02-27,957.22
2025-02-28,1004.2
2025-03-01,841.73
2025-03-02,1027.78
2025-03-03,894.1
2025-03-04,964.02
2025-03-05,1049.15
2025-03-06,969.19
2025-03-07,903.8
2025-03-08,953.85
2025-03-09,958.07
2025-03-10,916.86
2025-03-11,934.59
2025-03-12,1214.26
2025-03-13,1059.66
2025-03-14,932.26
2025-03-15,1082.19
2025-03-16,928.64
2025-03-17,1155.76
2025-03-18,1036.32
2025-03-19,965.86
2025-03-20,1050.2
2025-03-21,748.5
2025-03-22,816.22
2025-03-23,807.24
2025-03-24,1008.88
2025-03-25,1248.42
2025-03-26,1324.36
2025-03-27,1086.49
2025-03-28,1067.03
2025-03-29,722.87
2025-03-30,912.76
2025-03-31,877.13
2025-04-01,903.3
2025-04-02,972.35
2025-04-03,927.91
2025-04-04,702.98
2025-04-05,1113.21
2025-04-06,841.27
2025-04-07,1039.23
2025-04-08,1315.62
2025-04-09,867.77
2025-04-10,627.31
2025-04-11,965.12
2025-04-12,1174.35
2025-04-13,1304.14
2025-04-14,827.14
2025-04-15,1087.27
2025-04-16,944.16
2025-04-17,999.26
2025-04-18,1413.0
2025-04-19,792.11
2025-04-20,1056.82
2025-04-21,1090.12
2025-04-22,1184.05
2025-04-23,1037.09
2025-04-24,1069.82
2025-04-25,966.08
2025-04-26,1066.42
2025-04-27,975.8
2025-04-28,1121.75
2025-04-29,974.3
2025-04-30,1087.54
2025-05-01,1027.82
2025-05-02,1202.36
2025-05-03,1026.99
2025-05-04,769.98
2025-05-05,1226.47
2025-05-06,902.58
2025-05-07,941.62
2025-05-08,951.59
2025-05-09,1248.36
2025-05-10,723.1
2025-05-11,1515.38
2025-05-12,1204.39
2025-05-13,1080.73
2025-05-14,1040.28
2025-05-15,1092.61
2025-05-16,1129.22
2025-05-17,1149.1
2025-05-18,1136.94
2025-05-19,1068.31
2025-05-20,1026.55
2025-05-21,1034.74
2025-05-22,1029.47
2025-05-23,1230.06
2025-05-24,1150.31
2025-05-25,621.5
2025-05-26,1162.23
2025-05-27,1094.35
2025-05-28,1063.62
2025-05-29,1009.44
2025-05-30,1237.63
2025-05-31,1212.43
2025-06-01,955.67
2025-06-02,1133.95
2025-06-03,928.44
2025-06-04,868.54
2025-06-05,982.78
2025-06-06,1207.44
2025-06-07,1222.35
2025-06-08,1157.65
2025-06-09,1190.75
2025-06-10,1160.72
2025-06-11,988.37
2025-06-12,1150.69
2025-06-13,1207.26
2025-06-14,1201.65
2025-06-15,1268.15
2025-06-16,1197.36
2025-06-17,1145.14
2025-06-18,1254.25
2025-06-19,1091.06
2025-06-20,964.06
2025-06-21,1073.19
2025-06-22,987.22
2025-06-23,998.98
2025-06-24,1079.89
2025-06-25,984.01
2025-06-26,1057.99
2025-06-27,821.45
2025-06-28,1138.79
2025-06-29,1108.28
2025-06-30,986.84
2025-07-01,1209.6
2025-07-02,1252.65
2025-07-03,872.19
2025-07-04,1000.22
2025-07-05,1000.56
2025-07-06,976.24
2025-07-07,1242.95
2025-07-08,1090.76
2025-07-09,1081.46
2025-07-10,821.85
2025-07-11,1219.05
2025-07-12,939.14
2025-07-13,1135.32
2025-07-14,1169.23
2025-07-15,1333.02
2025-07-16,933.89
2025-07-17,678.58
2025-07-18,1160.38
2025-07-19,1404.17
2025-07-20,1321.22
2025-07-21,1168.11
2025-07-22,1064.21
2025-07-23,1260.31
2025-07-24,994.49
2025-07-25,1213.26
2025-07-26,1218.9
2025-07-27,1303.39
2025-07-28,1559.59
2025-07-29,1205.78
2025-07-30,1071.84
2025-07-31,1145.62
2025-08-01,885.37
2025-08-02,1047.79
2025-08-03,1091.87
2025-08-04,1075.91
2025-08-05,1178.64
2025-08-06,1033.68
2025-08-07,1326.46
2025-08-08,1159.59
2025-08-09,1159.42
2025-08-10,1112.88
2025-08-11,1186.59
2025-08-12,1288.32
2025-08-13,1035.73
2025-08-14,1068.33
2025-08-15,1122.72
2025-08-16,967.64
2025-08-17,1047.86
2025-08-18,1100.55
2025-08-19,1304.37
2025-08-20,1213.82
2025-08-21,1204.69
2025-08-22,1304.51
2025-08-23,1157.49
2025-08-24,1237.88
2025-08-25,1165.03
2025-08-26,1221.53
2025-08-27,1095.51
2025-08-28,818.31
2025-08-29,1165.19
2025-08-30,1399.93
2025-08-31,1326.65
2025-09-01,1333.71
2025-09-02,1375.51
2025-09-03,1204.57
2025-09-04,1222.04
2025-09-05,1100.97
2025-09-06,1147.38
2025-09-07,1288.32
2025-09-08,1377.7
2025-09-09,1177.36
2025-09-10,1131.91
2025-09-11,1200.67
2025-09-12,1291.92
2025-09-13,986.31
2025-09-14,859.6
2025-09-15,1122.58
2025-09-16,1023.19
2025-09-17,1131.2
2025-09-18,1186.38
2025-09-19,1141.68
2025-09-20,1428.66
2025-09-21,1260.91
2025-09-22,1258.08
2025-09-23,1307.44
2025-09-24,1044.38
2025-09-25,1372.17
2025-09-26,1206.03
2025-09-27,1319.05
2025-09-28,1058.78
2025-09-29,987.58
2025-09-30,1344.4
2025-10-01,1279.24
2025-10-02,1088.54
2025-10-03,1094.45
2025-10-04,1394.77
2025-10-05,1048.59
2025-10-06,1474.45
2025-10-07,1094.0
2025-10-08,1325.88
2025-10-09,1181.86
2025-10-10,1322.66
2025-10-11,1151.58
2025-10-12,1209.8
2025-10-13,1241.36
2025-10-14,1085.9
2025-10-15,1348.35
2025-10-16,1161.24
2025-10-17,1204.92
2025-10-18,1091.04
2025-10-19,856.82
2025-10-20,1213.49
2025-10-21,1605.01
2025-10-22,1361.77
2025-10-23,1242.14
2025-10-24,1206.55
2025-10-25,1250.3
2025-10-26,1329.94
2025-10-27,1071.68
2025-10-28,1416.88
2025-10-29,1357.97
2025-10-30,1359.3
2025-10-31,1318.26
2025-11-01,1256.34
2025-11-02,1355.22
2025-11-03,1343.96
2025-11-04,1202.97
2025-11-05,1170.92
2025-11-06,1273.12
2025-11-07,1491.06
2025-11-08,1073.71
2025-11-09,1040.3
2025-11-10,1286.0
2025-11-11,1269.76
2025-11-12,1288.97
2025-11-13,1300.4
2025-11-14,1231.15
2025-11-15,1488.94
2025-11-16,1026.14
2025-11-17,1142.81
2025-11-18,1252.4
2025-11-19,1022.2
2025-11-20,1243.09
2025-11-21,1519.48
2025-11-22,1274.17
2025-11-23,1306.41
2025-11-24,1083.55
2025-11-25,1180.87
2025-11-26,1217.8
2025-11-27,1227.17
2025-11-28,1467.81
2025-11-29,1359.95
2025-11-30,1110.3
2025-12-01,1314.72
2025-12-02,1353.19
2025-12-03,1450.18
2025-12-04,1516.94
2025-12-05,1128.28
2025-12-06,1159.6
2025-12-07,1093.27
2025-12-08,1247.48
2025-12-09,1353.2
2025-12-10,1432.0
2025-12-11,1273.16
2025-12-12,1237.22
2025-12-13,1308.6
2025-12-14,1161.19
2025-12-15,1600.52
2025-12-16,1046.55
2025-12-17,1316.02
2025-12-18,1592.45
2025-12-19,1290.53
2025-12-20,1261.59
2025-12-21,1237.06
2025-12-22,1264.19
2025-12-23,1497.74
2025-12-24,960.59
2025-12-25,1522.94
2025-12-26,1079.87
2025-12-27,1254.0
2025-12-28,1230.14
2025-12-29,1383.34
2025-12-30,1055.85
2025-12-31,1365.4
2026-01-01,1600.22
2026-01-02,1092.59
2026-01-03,1326.01
2026-01-04,1198.73
2026-01-05,1362.38
2026-01-06,1301.84
2026-01-07,1203.2
2026-01-08,1373.05
2026-01-09,1570.96
2026-01-10,1272.1
2026-01-11,1409.13
2026-01-12,1107.59
2026-01-13,1158.53
2026-01-14,1373.26
2026-01-15,1525.41
2026-01-16,1356.52
2026-01-17,1256.6
2026-01-18,1303.83
2026-01-19,1116.74
2026-01-20,1395.33
2026-01-21,1437.35
2026-01-22,1237.53
2026-01-23,1235.17
2026-01-24,1345.89
2026-01-25,1240.82
2026-01-26,1296.71
2026-01-27,1621.9
2026-01-28,1270.18
2026-01-29,1253.77
2026-01-30,1210.67
2026-01-31,1419.7
2026-02-01,1281.15
2026-02-02,1211.19
2026-02-03,1507.04
2026-02-04,1522.02
2026-02-05,1219.25
2026-02-06,1029.56
2026-02-07,1460.89
2026-02-08,1207.27
2026-02-09,1428.76
2026-02-10,1014.85
2026-02-11,1444.44
2026-02-12,1129.05
2026-02-13,1420.51
2026-02-14,1313.2
2026-02-15,1168.13
2026-02-16,1250.31
2026-02-17,1414.45
2026-02-18,1327.52
2026-02-19,1399.42
2026-02-20,1608.34
2026-02-21,1077.34
2026-02-22,1554.66
2026-02-23,1327.82
2026-02-24,1177.44
2026-02-25,1112.78
2026-02-26,1284.03
2026-02-27,1450.71
2026-02-28,1293.38
2026-03-01,1539.23
2026-03-02,1094.92
2026-03-03,1310.81
2026-03-04,1124.78
2026-03-05,1367.2
2026-03-06,1445.69
2026-03-07,1249.54
2026-03-08,922.01
2026-03-09,1342.47
2026-03-10,1378.11
2026-03-11,1373.21
2026-03-12,1497.89
2026-03-13,1151.81
2026-03-14,1414.45
2026-03-15,1491.22
2026-03-16,1045.48
2026-03-17,1360.14
2026-03-18,1236.47
2026-03-19,1299.78
2026-03-20,1364.05
2026-03-21,1238.7
2026-03-22,1210.31
2026-03-23,1316.66
2026-03-24,1148.31
2026-03-25,1148.38
2026-03-26,1413.01
2026-03-27,1138.62
2026-03-28,1410.72
2026-03-29,1379.99
2026-03-30,1051.54
2026-03-31,1208.59
2026-04-01,1489.14
2026-04-02,1162.64
2026-04-03,1239.94
2026-04-04,1378.69
2026-04-05,1426.66
2026-04-06,1271.18
2026-04-07,1219.04
2026-04-08,1521.77
2026-04-09,1568.99
2026-04-10,1454.72
2026-04-11,1320.41
2026-04-12,1186.09
2026-04-13,1182.47
2026-04-14,1385.12
2026-04-15,1369.19
2026-04-16,1516.36
2026-04-17,1403.37
2026-04-18,1080.01
2026-04-19,1462.93
2026-04-20,1155.08
2026-04-21,1246.84
2026-04-22,1341.61
2026-04-23,1603.06
2026-04-24,1769.83
2026-04-25,1393.97
2026-04-26,1275.09
2026-04-27,1382.35
2026-04-28,1434.92
2026-04-29,1253.26
2026-04-30,1570.22
2026-05-01,1335.03
2026-05-02,1374.75
2026-05-03,1399.53
2026-05-04,1362.43
2026-05-05,1424.58
2026-05-06,1205.69
2026-05-07,1214.07
2026-05-08,1132.31
2026-05-09,1362.78
2026-05-10,1413.2
2026-05-11,1364.53
2026-05-12,1546.53
2026-05-13,1294.01
2026-05-14,1394.64
2026-05-15,1130.05
2026-05-16,1235.21
2026-05-17,1397.06
2026-05-18,1419.55
2026-05-19,1247.54
2026-05-20,1280.33
2026-05-21,1062.82
2026-05-22,1236.38
2026-05-23,1422.91
2026-05-24,1375.04
2026-05-25,1363.27
2026-05-26,1295.03
2026-05-27,1288.02
2026-05-28,1187.29
2026-05-29,1390.54
2026-05-30,1348.24
2026-05-31,1358.26
2026-06-01,1204.91
2026-06-02,960.17
2026-06-03,1447.08
2026-06-04,1210.03
2026-06-05,1151.77
2026-06-06,1384.53
2026-06-07,1221.03
2026-06-08,1438.13
2026-06-09,1371.0
2026-06-10,1380.28
2026-06-11,1072.15
2026-06-12,1458.12
2026-06-13,1314.8
2026-06-14,1219.49
2026-06-15,1295.66
2026-06-16,1006.98
2026-06-17,1333.97
2026-06-18,1117.52
2026-06-19,1068.27
2026-06-20,1042.05
2026-06-21,1436.54
2026-06-22,1174.48
2026-06-23,1498.15
2026-06-24,1186.93
2026-06-25,1010.41
2026-06-26,1098.23
2026-06-27,1450.28
2026-06-28,1240.72
2026-06-29,1181.04
2026-06-30,1286.47
2026-07-01,1336.91
2026-07-02,1428.42
2026-07-03,1477.25
2026-07-04,1205.16
2026-07-05,1059.37
2026-07-06,1195.41
2026-07-07,1295.61
2026-07-08,1111.14
2026-07-09,1111.26
2026-07-10,1305.53
2026-07-11,1245.78
2026-07-12,1257.11
2026-07-13,1137.53
2026-07-14,1215.84
2026-07-15,1110.87
2026-07-16,1382.12
2026-07-17,1402.97
2026-07-18,969.84
2026-07-19,1106.42
2026-07-20,1020.44
2026-07-21,1146.48
2026-07-22,1230.53
2026-07-23,1024.66
2026-07-24,1102.88
2026-07-25,1089.61
